Created,Point,Possession,Thrower,Receiver,Turnover?,Thrower error?,Receiver error?,Throw to endzone?,Assist?,Secondary assist?,Huck?,Swing?,Dump?,From sideline?,To sideline?,Distance (m),Forward distance (m),Left-to-right distance (m),Start X (0 -> 1 = left sideline -> right sideline),Start Y (0 -> 1 = back of opponent endzone -> back of own endzone),End X (0 -> 1 = left sideline -> right sideline),End Y (0 -> 1 = back of opponent endzone -> back of own endzone)
2021-11-21 21:15:34,7,2,Mateo,Milan,0,0,0,0,0,0,0,0,0,0,0,5.796262,5.795228,0.10946584,0.78402364,0.35188866,0.7810651,0.29920477
2021-11-21 21:15:44,7,2,Milan,Patrick,0,0,0,0,0,1,0,0,0,0,0,5.685885,5.685885,0.0,0.7810651,0.29920477,0.7810651,0.2475149
2021-11-21 21:15:59,7,2,Patrick,Tommy,0,0,0,1,1,0,1,0,0,0,0,26.695662,24.493042,10.618344,0.7810651,0.2475149,0.49408284,0.024850894
2021-11-21 21:17:29,8,1,Milan,Grant,0,0,0,0,0,0,0,1,0,0,1,15.79526,5.576542,14.778107,0.49112427,0.6411531,0.09171598,0.59045726
2021-11-21 21:17:32,8,1,Grant,Joseph,0,0,0,0,0,0,0,0,0,1,1,8.900046,8.856856,-0.87573963,0.09171598,0.59045726,0.115384616,0.5099404
2021-11-21 21:17:54,8,1,Joseph,Kevin,1,1,0,0,0,0,0,1,0,1,0,15.696875,4.264417,-15.106509,0.115384616,0.5099404,0.52366865,0.47117296
2021-11-21 21:19:29,8,2,Milan,Matthias,0,0,0,0,0,0,0,0,0,0,1,14.845366,8.528824,12.150887,0.42011833,0.44930416,0.09171598,0.3717694
2021-11-21 21:19:34,8,2,Matthias,Angel,0,0,0,0,0,0,0,0,1,1,0,10.6945095,-7.1073527,-7.9911246,0.09171598,0.3717694,0.30769232,0.4363817
2021-11-21 21:19:36,8,2,Angel,Grant,0,0,0,0,0,0,0,1,0,0,0,18.171925,0.10934293,-18.171597,0.30769232,0.4363817,0.79881656,0.43538767
2021-11-21 21:19:42,8,2,Grant,Matthias,0,0,0,0,0,0,0,0,1,0,0,10.793371,-4.155071,9.961539,0.79881656,0.43538767,0.5295858,0.47316104
2021-11-21 21:19:46,8,2,Matthias,Milan,0,0,0,0,0,1,0,0,0,0,0,9.124081,7.216699,5.5828395,0.5295858,0.47316104,0.37869823,0.4075547
