Created,Point,Possession,Thrower,Receiver,Turnover?,Thrower error?,Receiver error?,Throw to endzone?,Assist?,Secondary assist?,Huck?,Swing?,Dump?,From sideline?,To sideline?,Distance (m),Forward distance (m),Left-to-right distance (m),Start X (0 -> 1 = left sideline -> right sideline),Start Y (0 -> 1 = back of opponent endzone -> back of own endzone),End X (0 -> 1 = left sideline -> right sideline),End Y (0 -> 1 = back of opponent endzone -> back of own endzone)
2021-11-23 14:16:00,19,1,Kaden,Dale,0,0,0,0,0,0,0,0,0,0,1,12.496208,7.544731,9.961539,0.35502958,0.43538767,0.085798815,0.3667992
2021-11-23 14:16:08,19,1,Dale,Alec,0,0,0,0,0,0,0,0,0,1,0,9.343052,8.419484,-4.0502963,0.085798815,0.3667992,0.19526628,0.29025844
2021-11-23 14:16:16,19,1,Alec,Kaden,0,0,0,0,0,0,0,0,1,0,1,8.356303,-6.013917,5.8017755,0.19526628,0.29025844,0.03846154,0.3449304
2021-11-23 14:16:23,19,1,Kaden,Tommy,0,0,0,0,0,0,0,0,0,1,1,7.6079288,7.216699,-2.4082837,0.03846154,0.3449304,0.10355029,0.27932405
2021-11-23 14:16:30,19,1,Tommy,Dale,1,1,0,1,0,0,0,0,0,1,1,16.763855,16.620277,2.189349,0.10355029,0.27932405,0.044378698,0.12823062
2021-11-23 14:17:45,19,2,Kaden,Joseph,0,0,0,0,0,0,0,0,0,0,1,12.737409,11.699799,-5.0355034,0.75739646,0.65705764,0.89349115,0.55069584
2021-11-23 14:17:54,19,2,Joseph,Tommy,1,1,0,0,0,0,1,0,0,1,0,25.553223,25.477139,1.970416,0.89349115,0.55069584,0.84023666,0.31908548
2021-11-23 14:18:36,19,3,Kaden,Tommy,0,0,0,0,0,0,0,0,0,1,0,18.211739,14.214709,-11.384615,0.06804734,0.53479123,0.37573963,0.4055666
2021-11-23 14:18:46,19,3,Tommy,Grant,0,0,0,0,0,0,0,0,1,0,0,10.726085,-10.059642,-3.7218935,0.37573963,0.4055666,0.47633135,0.4970179
2021-11-23 14:18:52,19,3,Grant,Joseph,0,0,0,0,0,0,0,0,0,0,0,13.853717,8.200795,11.165681,0.47633135,0.4970179,0.17455621,0.4224652
2021-11-23 14:18:59,19,3,Joseph,Grant,0,0,0,0,0,0,0,0,1,0,0,9.20025,-8.091453,-4.378698,0.17455621,0.4224652,0.2928994,0.49602386
2021-11-23 14:19:01,19,3,Grant,Joseph,0,0,0,0,0,0,0,0,0,0,0,9.171508,5.357853,-7.443787,0.2928994,0.49602386,0.49408284,0.4473161
2021-11-23 14:19:11,19,3,Joseph,Jared,0,0,0,0,0,0,0,0,0,0,1,18.408342,11.809145,-14.121302,0.49408284,0.4473161,0.87573963,0.33996025
2021-11-23 14:19:27,19,3,Jared,Joseph,0,0,0,0,0,0,0,1,0,1,0,16.015736,-5.9045706,14.887573,0.87573963,0.33996025,0.4733728,0.39363816
2021-11-23 14:19:29,19,3,Joseph,Angel,0,0,0,0,0,0,0,0,0,0,0,10.625621,5.685885,-8.976332,0.4733728,0.39363816,0.71597636,0.3419483
2021-11-23 14:19:37,19,3,Angel,Joseph,0,0,0,0,0,0,0,0,1,0,0,10.406364,-3.9363816,9.633137,0.71597636,0.3419483,0.4556213,0.3777336
2021-11-23 14:19:43,19,3,Joseph,Jared,0,0,0,0,0,0,0,1,0,0,0,13.718393,7.654074,-11.384615,0.4556213,0.3777336,0.7633136,0.3081511
2021-11-23 14:19:59,19,3,Jared,Angel,0,0,0,0,0,0,0,0,1,0,0,11.205544,-5.9045706,9.523669,0.7633136,0.3081511,0.50591713,0.361829
2021-11-23 14:20:03,19,3,Angel,Grant,0,0,0,0,0,0,0,1,0,0,0,12.253058,3.9363816,11.603549,0.50591713,0.361829,0.1923077,0.32604373
2021-11-23 14:20:14,19,3,Grant,Angel,0,0,0,0,0,0,0,0,1,0,0,11.155874,-9.840956,-5.254438,0.1923077,0.32604373,0.33431953,0.41550696
2021-11-23 14:20:17,19,3,Angel,Grant,0,0,0,0,0,0,0,0,0,0,0,9.378367,5.24851,-7.772189,0.33431953,0.41550696,0.5443787,0.36779323
2021-11-23 14:20:29,19,3,Grant,Angel,0,0,0,0,0,0,0,0,1,0,0,9.688768,-9.294234,-2.7366858,0.5443787,0.36779323,0.6183432,0.45228627
2021-11-23 14:20:35,19,3,Angel,Tommy,0,0,0,0,0,0,0,0,0,0,0,15.73833,13.558648,-7.991125,0.6183432,0.45228627,0.83431953,0.32902583
2021-11-23 14:20:43,19,3,Tommy,Kaden,1,1,0,0,0,0,0,0,0,0,1,8.716922,7.982106,-3.5029576,0.83431953,0.32902583,0.92899406,0.25646123
2021-11-23 14:21:42,19,4,Kaden,Grant,0,0,0,0,0,1,0,0,0,0,0,10.990043,7.544731,7.991124,0.5118343,0.32107356,0.295858,0.2524851
2021-11-23 14:21:48,19,4,Grant,Alec,0,0,0,1,1,0,0,0,0,0,1,13.475823,9.075547,9.961539,0.295858,0.2524851,0.026627218,0.16998012
2021-11-23 14:23:19,20,1,Shrav,Miko,0,0,0,0,0,0,0,1,0,1,0,16.68401,-5.139164,-15.872782,0.020710059,0.32107356,0.44970414,0.36779323
2021-11-23 14:23:26,20,1,Miko,Shrav,0,0,0,0,0,0,0,1,0,0,1,13.083164,-2.0775354,12.91716,0.44970414,0.36779323,0.10059172,0.38667992
2021-11-23 14:23:32,20,1,Shrav,Justin,1,1,0,0,0,0,0,1,0,1,0,14.120632,-1.7495034,-14.011834,0.10059172,0.38667992,0.47928995,0.4025845
2021-11-23 14:24:36,20,2,Miko,AK,0,0,0,0,0,1,0,0,0,0,0,9.924556,8.419483,5.2544374,0.60946745,0.31908548,0.46745563,0.24254473
2021-11-23 14:24:41,20,2,AK,Jared,0,0,0,1,1,0,0,0,0,0,0,13.92886,9.622265,10.071006,0.46745563,0.24254473,0.19526628,0.15506959
