"Game_id","Team_id","Player_id","x_0","y_0","x_1","y_1","Throw_outcome","Possession_outcome"
"2021-06-19-PIT-PHI",213,8723,11.43,60.14,-6.49,64.8,"Completion",1
"2021-06-19-PIT-PHI",213,8725,-6.49,64.8,-15.33,70.32,"Completion",1
"2021-06-19-PIT-PHI",213,8729,-15.33,70.32,-18.53,113.05,"Goal",1
"2021-06-19-PIT-PHI",213,8700,-4.89,26.06,7.72,35.49,"Completion",1
"2021-06-19-PIT-PHI",213,8714,7.72,35.49,-5.25,47.08,"Completion",1
"2021-06-19-PIT-PHI",213,9350,-5.25,47.08,-15.33,50.16,"Completion",1
"2021-06-19-PIT-PHI",213,8722,-15.33,50.16,-9.3,44.42,"Completion",1
"2021-06-19-PIT-PHI",213,8700,-9.3,44.42,5.79,38.14,"Completion",1
"2021-06-19-PIT-PHI",213,8714,5.79,38.14,-9.72,38.87,"Completion",1
"2021-06-19-PIT-PHI",213,8700,-9.72,38.87,0,47.8,"Completion",1
"2021-06-19-PIT-PHI",213,9350,0,47.8,-7.85,59.57,"Completion",1
"2021-06-19-PIT-PHI",213,8722,-7.85,59.57,-23.47,70.44,"Completion",1
"2021-06-19-PIT-PHI",213,8726,-23.47,70.44,-24.38,109.43,"Goal",1
"2021-06-19-PIT-PHI",213,9536,13.69,30.78,0,35.13,"Completion",1
"2021-06-19-PIT-PHI",213,8714,0,35.13,-10.8,32.29,"Completion",1
"2021-06-19-PIT-PHI",213,8700,-10.8,32.29,-18.83,49.31,"Completion",1
"2021-06-19-PIT-PHI",213,8714,-18.83,49.31,-12.43,118.91,"Goal",1
"2021-06-19-PIT-PHI",213,8729,4.04,80.1,-9.3,89.27,"Turnover",0
"2021-06-19-PIT-PHI",213,9352,26.36,19.85,24.55,29.27,"Completion",0
"2021-06-19-PIT-PHI",213,8727,24.55,29.27,5.3,40.26,"Completion",0
"2021-06-19-PIT-PHI",213,8725,5.3,40.26,-14.36,48.83,"Turnover",0
"2021-06-19-PIT-PHI",213,9349,26.54,20,26.54,20,"Completion",0
"2021-06-19-PIT-PHI",213,8700,26.54,20,-17.2,40.74,"Completion",0
"2021-06-19-PIT-PHI",213,9350,-17.2,40.74,-2.54,76.11,"Completion",0
"2021-06-19-PIT-PHI",213,8714,-2.54,76.11,21.65,114.32,"Turnover",0
"2021-06-19-PIT-PHI",213,8722,-13.4,19.55,-10.44,30.24,"Completion",1
"2021-06-19-PIT-PHI",213,8714,-10.44,30.24,-22.81,35.61,"Completion",1
"2021-06-19-PIT-PHI",213,8726,-22.81,35.61,-8.87,25.11,"Completion",1
"2021-06-19-PIT-PHI",213,8714,-8.87,25.11,18.94,35.67,"Completion",1
"2021-06-19-PIT-PHI",213,8722,18.94,35.67,3.43,45.09,"Completion",1
"2021-06-19-PIT-PHI",213,8726,3.43,45.09,-3.14,37.6,"Completion",1
"2021-06-19-PIT-PHI",213,8714,-3.14,37.6,-16.35,49.61,"Completion",1
"2021-06-19-PIT-PHI",213,8726,-16.35,49.61,-17.08,60.42,"Completion",1
"2021-06-19-PIT-PHI",213,9350,-17.08,60.42,-15.33,54.92,"Completion",1
"2021-06-19-PIT-PHI",213,8726,-15.33,54.92,-9.05,49.73,"Completion",1
"2021-06-19-PIT-PHI",213,8714,-9.05,49.73,13.75,59.63,"Completion",1
"2021-06-19-PIT-PHI",213,9350,13.75,59.63,22.26,70.02,"Completion",1
"2021-06-19-PIT-PHI",213,8704,22.26,70.02,15,73.54,"Completion",1
"2021-06-19-PIT-PHI",213,8722,15,73.54,9.69,76.31,"Completion",1
"2021-06-19-PIT-PHI",213,9350,9.69,76.31,-1.39,83.29,"Completion",1
"2021-06-19-PIT-PHI",213,8726,-1.39,83.29,-24.05,103.83,"Goal",1
"2021-06-19-PIT-PHI",213,9349,-9.18,34.34,-25.71,41.28,"Completion",0
"2021-06-19-PIT-PHI",213,8711,-25.71,41.28,-17.78,39.24,"Completion",0
"2021-06-19-PIT-PHI",213,8708,-17.78,39.24,7.57,50.38,"Completion",0
"2021-06-19-PIT-PHI",213,9349,7.57,50.38,9.65,59.03,"Completion",0
"2021-06-19-PIT-PHI",213,8701,9.65,59.03,6.03,51.12,"Completion",0
"2021-06-19-PIT-PHI",213,9349,6.03,51.12,6.03,51.12,"Completion",0
"2021-06-19-PIT-PHI",213,8726,6.03,51.12,8.26,54.5,"Completion",0
"2021-06-19-PIT-PHI",213,8711,8.26,54.5,-15.57,55.41,"Turnover",0
"2021-06-19-PIT-PHI",213,8711,-15.87,19.13,-6.28,15.45,"Completion",0
"2021-06-19-PIT-PHI",213,8726,-6.28,15.45,-7.06,29.63,"Completion",0
"2021-06-19-PIT-PHI",213,8716,-7.06,29.63,-0.91,41.71,"Turnover",0
"2021-06-19-PIT-PHI",213,9536,-1.94,14.54,8.98,15.03,"Completion",0
"2021-06-19-PIT-PHI",213,8700,8.98,15.03,20.57,29.57,"Completion",0
"2021-06-19-PIT-PHI",213,8722,20.57,29.57,11.46,19.85,"Completion",0
"2021-06-19-PIT-PHI",213,8700,11.46,19.85,19.36,20.22,"Completion",0
"2021-06-19-PIT-PHI",213,8722,19.36,20.22,8.38,25.53,"Completion",0
"2021-06-19-PIT-PHI",213,8700,8.38,25.53,1.02,20,"Completion",0
"2021-06-19-PIT-PHI",213,9536,1.02,20,0.94,27.45,"Completion",0
"2021-06-19-PIT-PHI",213,8714,0.94,27.45,3.27,34.29,"Completion",0
"2021-06-19-PIT-PHI",213,9536,3.27,34.29,6.77,37.35,"Completion",0
"2021-06-19-PIT-PHI",213,8714,6.77,37.35,12.53,31.96,"Completion",0
"2021-06-19-PIT-PHI",213,8700,12.53,31.96,-14.91,46.84,"Completion",0
"2021-06-19-PIT-PHI",213,8722,-14.91,46.84,-1.24,36.84,"Completion",0
"2021-06-19-PIT-PHI",213,8700,-1.24,36.84,-14.24,38.39,"Turnover",0
"2021-06-19-PIT-PHI",213,8700,-16.47,30.72,1.53,30.94,"Completion",1
"2021-06-19-PIT-PHI",213,8714,1.53,30.94,-18.29,48.28,"Completion",1
"2021-06-19-PIT-PHI",213,8700,-18.29,48.28,-20.7,60.72,"Completion",1
"2021-06-19-PIT-PHI",213,9350,-20.7,60.72,-12.86,60.72,"Completion",1
"2021-06-19-PIT-PHI",213,8726,-12.86,60.72,-0.08,55.63,"Completion",1
"2021-06-19-PIT-PHI",213,8700,-0.08,55.63,8.26,63.44,"Completion",1
"2021-06-19-PIT-PHI",213,8714,8.26,63.44,10.31,117.7,"Goal",1
"2021-06-19-PIT-PHI",219,8937,13.69,26.94,4.8,36.48,"Completion",0
"2021-06-19-PIT-PHI",219,8928,4.8,36.48,1.45,31.09,"Completion",0
"2021-06-19-PIT-PHI",219,8937,1.45,31.09,-11.66,35.75,"Completion",0
"2021-06-19-PIT-PHI",219,9443,-11.66,35.75,-14.5,56.94,"Turnover",0
"2021-06-19-PIT-PHI",219,8929,-18.95,43.39,-9.91,34.95,"Completion",0
"2021-06-19-PIT-PHI",219,9446,-9.91,34.95,-2.92,30.29,"Completion",0
"2021-06-19-PIT-PHI",219,8926,-2.92,30.29,7.5,32.03,"Completion",0
"2021-06-19-PIT-PHI",219,9446,7.5,32.03,1.16,97.13,"Turnover",0
"2021-06-19-PIT-PHI",219,9444,3.71,34.29,14.06,38.08,"Completion",0
"2021-06-19-PIT-PHI",219,9443,14.06,38.08,25.5,80.09,"Completion",0
"2021-06-19-PIT-PHI",219,8926,25.5,80.09,-4.16,107.98,"Turnover",0
"2021-06-19-PIT-PHI",219,8930,0,40,17.26,36.69,"Completion",1
"2021-06-19-PIT-PHI",219,8923,17.26,36.69,-0.08,95.24,"Completion",1
"2021-06-19-PIT-PHI",219,8939,-0.08,95.24,11.73,85.84,"Completion",1
"2021-06-19-PIT-PHI",219,9443,11.73,85.84,10.41,108.85,"Goal",1
"2021-06-19-PIT-PHI",219,8928,0,40,13.26,41.21,"Completion",1
"2021-06-19-PIT-PHI",219,8930,13.26,41.21,18.87,54.02,"Completion",1
"2021-06-19-PIT-PHI",219,9443,18.87,54.02,21.63,67.57,"Completion",1
"2021-06-19-PIT-PHI",219,8939,21.63,67.57,5.24,75.58,"Completion",1
"2021-06-19-PIT-PHI",219,8928,5.24,75.58,-23.1,93.34,"Completion",1
"2021-06-19-PIT-PHI",219,8930,-23.1,93.34,6.04,95.09,"Completion",1
"2021-06-19-PIT-PHI",219,9443,6.04,95.09,-1.61,102.16,"Goal",1
"2021-06-19-PIT-PHI",219,8950,21.42,21.84,3.06,31.45,"Completion",0
"2021-06-19-PIT-PHI",219,9444,3.06,31.45,8.16,79.73,"Turnover",0
"2021-06-19-PIT-PHI",219,8930,-1.68,19.66,-1.32,26.35,"Completion",0
"2021-06-19-PIT-PHI",219,8928,-1.32,26.35,11.94,39.39,"Completion",0
"2021-06-19-PIT-PHI",219,8945,11.94,39.39,18.72,52.06,"Completion",0
"2021-06-19-PIT-PHI",219,8928,18.72,52.06,6.7,39.97,"Completion",0
"2021-06-19-PIT-PHI",219,8930,6.7,39.97,0.94,32.98,"Completion",0
"2021-06-19-PIT-PHI",219,8937,0.94,32.98,8.74,29.19,"Turnover",0
"2021-06-19-PIT-PHI",219,8937,-16.84,34.29,-2.05,34.87,"Completion",1
"2021-06-19-PIT-PHI",219,8928,-2.05,34.87,4.73,37.71,"Completion",1
"2021-06-19-PIT-PHI",219,9443,4.73,37.71,3.71,47.54,"Completion",1
"2021-06-19-PIT-PHI",219,8923,3.71,47.54,4.15,41.14,"Completion",1
"2021-06-19-PIT-PHI",219,8928,4.15,41.14,10.56,44.92,"Completion",1
"2021-06-19-PIT-PHI",219,8923,10.56,44.92,-3.14,47.33,"Completion",1
"2021-06-19-PIT-PHI",219,8928,-3.14,47.33,6.33,46.52,"Completion",1
"2021-06-19-PIT-PHI",219,8937,6.33,46.52,14.64,53.08,"Completion",1
"2021-06-19-PIT-PHI",219,8939,14.64,53.08,-19.02,101.79,"Goal",1
"2021-06-19-PIT-PHI",219,8937,-3.58,31.67,-8.82,44.41,"Turnover",0
"2021-06-19-PIT-PHI",219,9446,0,40,11.22,58.83,"Completion",1
"2021-06-19-PIT-PHI",219,8950,11.22,58.83,26.08,103.17,"Goal",1
"2021-06-19-PIT-PHI",219,8930,-12.61,28.03,-1.61,33.13,"Completion",0
"2021-06-19-PIT-PHI",219,8928,-1.61,33.13,9.03,36.18,"Completion",0
"2021-06-19-PIT-PHI",219,8937,9.03,36.18,16.1,46.67,"Completion",0
"2021-06-19-PIT-PHI",219,8923,16.1,46.67,6.48,46.82,"Completion",0
"2021-06-19-PIT-PHI",219,8928,6.48,46.82,11.22,51.4,"Completion",0
"2021-06-19-PIT-PHI",219,8937,11.22,51.4,17.19,56.28,"Completion",0
"2021-06-19-PIT-PHI",219,8928,17.19,56.28,19.81,69.1,"Completion",0
"2021-06-19-PIT-PHI",219,8923,19.81,69.1,8.01,69.53,"Completion",0
"2021-06-19-PIT-PHI",219,8928,8.01,69.53,6.33,75.14,"Completion",0
"2021-06-19-PIT-PHI",219,9443,6.33,75.14,-1.17,73.98,"Completion",0
"2021-06-19-PIT-PHI",219,8939,-1.17,73.98,-9.4,73.98,"Completion",0
"2021-06-19-PIT-PHI",219,8937,-9.4,73.98,-9.4,73.98,"Turnover",0
"2021-06-19-PIT-PHI",219,8930,-11.52,45.21,-1.32,43.61,"Completion",1
"2021-06-19-PIT-PHI",219,8928,-1.32,43.61,8.52,45.21,"Completion",1
"2021-06-19-PIT-PHI",219,8939,8.52,45.21,-7.15,106.52,"Goal",1
"2021-06-19-PIT-PHI",219,8930,-12.61,34.51,-4.45,36.69,"Completion",0
"2021-06-19-PIT-PHI",219,8928,-4.45,36.69,-13.34,38.37,"Completion",0
"2021-06-19-PIT-PHI",219,8930,-13.34,38.37,-7.51,38.66,"Completion",0
"2021-06-19-PIT-PHI",219,8928,-7.51,38.66,-0.66,47.4,"Completion",0
"2021-06-19-PIT-PHI",219,8923,-0.66,47.4,-10.06,51.99,"Completion",0
"2021-06-19-PIT-PHI",219,8930,-10.06,51.99,-5.18,45.5,"Completion",0
"2021-06-19-PIT-PHI",219,8923,-5.18,45.5,-5.91,39.1,"Completion",0
"2021-06-19-PIT-PHI",219,8937,-5.91,39.1,-1.97,38.51,"Completion",0
"2021-06-19-PIT-PHI",219,8923,-1.97,38.51,-5.83,36.62,"Completion",0
"2021-06-19-PIT-PHI",219,8937,-5.83,36.62,0.51,35.46,"Completion",0
"2021-06-19-PIT-PHI",219,8923,0.51,35.46,8.96,39.53,"Completion",0
"2021-06-19-PIT-PHI",219,9443,8.96,39.53,4.8,111.4,"Turnover",0
"2021-06-19-PIT-PHI",219,8930,4.8,31.45,1.67,41.21,"Turnover",0
"2021-06-19-PIT-PHI",219,8930,6.55,33.78,22.51,46.67,"Completion",0
"2021-06-19-PIT-PHI",219,8939,22.51,46.67,22.51,46.67,"Turnover",0
"2021-06-19-PIT-PHI",219,8937,-0.22,37.93,1.53,43.03,"Completion",0
"2021-06-19-PIT-PHI",219,8928,1.53,43.03,0.8,38.3,"Completion",0
"2021-06-19-PIT-PHI",219,8937,0.8,38.3,-5.18,39.39,"Completion",0
"2021-06-19-PIT-PHI",219,8928,-5.18,39.39,-11.23,46.16,"Completion",0
"2021-06-19-PIT-PHI",219,8945,-11.23,46.16,-21.86,61.16,"Turnover",0
"2021-06-19-PIT-PHI",219,8928,-0.08,69.17,14.64,70.63,"Completion",1
"2021-06-19-PIT-PHI",219,8939,14.64,70.63,21.2,77.83,"Completion",1
"2021-06-19-PIT-PHI",219,9443,21.2,77.83,17.99,89.27,"Completion",1
"2021-06-19-PIT-PHI",219,8930,17.99,89.27,12.75,91.45,"Completion",1
"2021-06-19-PIT-PHI",219,8937,12.75,91.45,7.28,102.45,"Goal",1
"2021-06-19-PIT-PHI",219,8930,-1.54,39.61,-9.55,38.81,"Completion",0
"2021-06-19-PIT-PHI",219,8950,-9.55,38.81,1.38,85.7,"Turnover",0
"2021-06-19-PIT-PHI",219,9580,0,40,-7.87,46.31,"Completion",0
"2021-06-19-PIT-PHI",219,9446,-7.87,46.31,-16.91,51.99,"Completion",0
"2021-06-19-PIT-PHI",219,8950,-16.91,51.99,-20.04,56.86,"Completion",0
"2021-06-19-PIT-PHI",219,8926,-20.04,56.86,-20.04,56.86,"Turnover",0
"2021-06-19-PIT-PHI",219,8950,0,40,0,40,"Turnover",0
"2021-06-19-PIT-PHI",219,8926,0,40,4.8,39.53,"Completion",0
"2021-06-19-PIT-PHI",219,9444,4.8,39.53,4.66,97.5,"Turnover",0
"2021-06-19-PIT-PHI",219,8930,11.65,29.05,4.08,34.51,"Completion",1
"2021-06-19-PIT-PHI",219,8928,4.08,34.51,9.47,35.24,"Completion",1
"2021-06-19-PIT-PHI",219,8930,9.47,35.24,17.34,41.57,"Completion",1
"2021-06-19-PIT-PHI",219,8928,17.34,41.57,20.61,60.29,"Completion",1
"2021-06-19-PIT-PHI",219,9443,20.61,60.29,9.25,60.5,"Completion",1
"2021-06-19-PIT-PHI",219,8930,9.25,60.5,17.04,79.44,"Completion",1
"2021-06-19-PIT-PHI",219,8945,17.04,79.44,7.5,81.04,"Completion",1
"2021-06-19-PIT-PHI",219,8930,7.5,81.04,-6.2,81.26,"Completion",1
"2021-06-19-PIT-PHI",219,9443,-6.2,81.26,-3.87,101.06,"Goal",1
"2021-06-19-PIT-PHI",219,8930,-6.49,15.21,-2.77,23.73,"Completion",0
"2021-06-19-PIT-PHI",219,8928,-2.77,23.73,8.88,35.02,"Completion",0
"2021-06-19-PIT-PHI",219,8939,8.88,35.02,8.88,45.02,"Turnover",0
"2021-06-19-PIT-PHI",219,8928,24.04,22.93,5.75,37.42,"Completion",1
"2021-06-19-PIT-PHI",219,9443,5.75,37.42,-10.35,47.62,"Completion",1
"2021-06-19-PIT-PHI",219,8945,-10.35,47.62,-19.97,69.32,"Completion",1
"2021-06-19-PIT-PHI",219,8939,-19.97,69.32,-20.84,81.18,"Completion",1
"2021-06-19-PIT-PHI",219,9443,-20.84,81.18,-15.23,105.43,"Goal",1
"2021-06-19-PIT-PHI",219,8937,-6.27,13.61,-2.63,25.12,"Completion",0
"2021-06-19-PIT-PHI",219,8928,-2.63,25.12,-2.34,35.24,"Completion",0
"2021-06-19-PIT-PHI",219,9443,-2.34,35.24,8.01,43.17,"Completion",0
"2021-06-19-PIT-PHI",219,8945,8.01,43.17,11.58,51.55,"Completion",0
"2021-06-19-PIT-PHI",219,8930,11.58,51.55,0.14,48.42,"Completion",0
"2021-06-19-PIT-PHI",219,9443,0.14,48.42,5.97,59.27,"Completion",0
"2021-06-19-PIT-PHI",219,8939,5.97,59.27,7.65,66.99,"Completion",0
"2021-06-19-PIT-PHI",219,9443,7.65,66.99,7.35,62.33,"Turnover",0
"2021-06-19-PIT-PHI",219,8945,0.21,70.84,-10.42,78.78,"Completion",1
"2021-06-19-PIT-PHI",219,8928,-10.42,78.78,-13.85,104.34,"Goal",1
"2021-06-19-PIT-PHI",219,8930,0.94,38.73,0.94,38.72,"Turnover",0
"2021-06-19-PIT-PHI",219,8928,-6.85,23.51,0.07,30.14,"Completion",0
"2021-06-19-PIT-PHI",219,8937,0.07,30.14,8.52,33.78,"Completion",0
"2021-06-19-PIT-PHI",219,8923,8.52,33.78,16.46,43.98,"Completion",0
"2021-06-19-PIT-PHI",219,9443,16.46,43.98,8.37,37.06,"Completion",0
"2021-06-19-PIT-PHI",219,8937,8.37,37.06,14.06,45.14,"Completion",0
"2021-06-19-PIT-PHI",219,9443,14.06,45.14,18.06,60.72,"Completion",0
"2021-06-19-PIT-PHI",219,8923,18.06,60.72,8.08,54.68,"Completion",0
"2021-06-19-PIT-PHI",219,9443,8.08,54.68,12.24,62.11,"Completion",0
"2021-06-19-PIT-PHI",219,8939,12.24,62.11,2.91,89.78,"Turnover",0
"2021-06-19-PIT-PHI",219,8937,-17.35,33.64,-9.62,34.15,"Completion",1
"2021-06-19-PIT-PHI",219,8928,-9.62,34.15,17.41,51.04,"Completion",1
"2021-06-19-PIT-PHI",219,8923,17.41,51.04,-1.46,108.56,"Goal",1
"2021-06-19-PIT-PHI",219,8928,0,40,5.82,38.15,"Completion",0
"2021-06-19-PIT-PHI",219,8937,5.82,38.15,-2.56,40.99,"Completion",0
"2021-06-19-PIT-PHI",219,8928,-2.56,40.99,-1.39,52.28,"Turnover",0
"2021-06-19-PIT-PHI",219,8937,1.23,38.37,20.69,69.17,"Completion",0
"2021-06-19-PIT-PHI",219,8923,20.69,69.17,1.89,69.17,"Completion",0
"2021-06-19-PIT-PHI",219,8928,1.89,69.17,-2.99,71.86,"Completion",0
"2021-06-19-PIT-PHI",219,8937,-2.99,71.86,-18.15,104.63,"Turnover",0
"2021-06-19-PIT-PHI",219,9443,19.74,66.69,21.78,81.18,"Completion",0
"2021-06-19-PIT-PHI",219,8939,21.78,81.18,-7.29,110.46,"Turnover",0
"2021-06-19-PIT-PHI",219,9444,-21.86,21.04,-8.09,20.67,"Completion",0
"2021-06-19-PIT-PHI",219,9446,-8.09,20.67,4,21.18,"Completion",0
"2021-06-19-PIT-PHI",219,8929,4,21.18,15,27.08,"Completion",0
"2021-06-19-PIT-PHI",219,8926,15,27.08,20.03,45.07,"Completion",0
"2021-06-19-PIT-PHI",219,9580,20.03,45.07,21.78,58.61,"Completion",0
"2021-06-19-PIT-PHI",219,9444,21.78,58.61,5.82,51.4,"Completion",0
"2021-06-19-PIT-PHI",219,9580,5.82,51.4,-0.52,60.72,"Completion",0
"2021-06-19-PIT-PHI",219,9446,-0.52,60.72,5.53,76.52,"Completion",0
"2021-06-19-PIT-PHI",219,9442,5.53,76.52,13.55,73.32,"Completion",0
"2021-06-19-PIT-PHI",219,9444,13.55,73.32,14.2,110.24,"Turnover",0
"2021-06-19-PIT-PHI",219,8928,17.12,45.5,22.51,67.64,"Completion",0
"2021-06-19-PIT-PHI",219,8950,22.51,67.64,22.51,81.55,"Completion",0
"2021-06-19-PIT-PHI",219,8930,22.51,81.55,21.93,73.25,"Completion",0
"2021-06-19-PIT-PHI",219,8950,21.93,73.25,22.95,79.8,"Completion",0
"2021-06-19-PIT-PHI",219,8930,22.95,79.8,8.81,72.96,"Completion",0
"2021-06-19-PIT-PHI",219,8937,8.81,72.96,-12.39,79.07,"Completion",0
"2021-06-19-PIT-PHI",219,8950,-12.39,79.07,17.55,110.6,"Turnover",0
"2021-06-19-PIT-PHI",219,8928,-8.24,78.13,-3.28,71.35,"Completion",1
"2021-06-19-PIT-PHI",219,8937,-3.28,71.35,18.94,87.45,"Completion",1
"2021-06-19-PIT-PHI",219,8928,18.94,87.45,24.33,98,"Completion",1
"2021-06-19-PIT-PHI",219,8950,24.33,98,23.02,112.79,"Goal",1
"2021-06-19-PIT-PHI",219,8928,11.07,81.62,16.53,91.89,"Completion",1
"2021-06-19-PIT-PHI",219,9443,16.53,91.89,8.16,101.65,"Goal",1
"2021-06-19-PIT-PHI",219,8930,9.39,35.38,-2.7,41.35,"Completion",0
"2021-06-19-PIT-PHI",219,8950,-2.7,41.35,-2.7,116.86,"Turnover",0
"2021-06-20-SD-SEA",227,9030,-11.23,35.31,2.55,39.24,"Completion",0
"2021-06-20-SD-SEA",227,9018,2.55,39.24,5.1,36.11,"Completion",0
"2021-06-20-SD-SEA",227,9030,5.1,36.11,18.28,34.73,"Completion",0
"2021-06-20-SD-SEA",227,9032,18.28,34.73,19.08,38.22,"Completion",0
"2021-06-20-SD-SEA",227,9030,19.08,38.22,22.29,46.82,"Turnover",0
"2021-06-20-SD-SEA",227,9018,0.21,20.09,2.98,30.65,"Completion",1
"2021-06-20-SD-SEA",227,9030,2.98,30.65,14.71,71.43,"Completion",1
"2021-06-20-SD-SEA",227,9422,14.71,71.43,15.73,108.93,"Goal",1
"2021-06-20-SD-SEA",227,9016,8.67,55.12,16.75,67.5,"Turnover",0
"2021-06-20-SD-SEA",227,9404,-16.47,26.65,-16.47,26.65,"Completion",0
"2021-06-20-SD-SEA",227,9018,-16.47,26.65,-14.21,12.66,"Completion",0
"2021-06-20-SD-SEA",227,9422,-14.21,12.66,-23.17,22.06,"Completion",0
"2021-06-20-SD-SEA",227,9010,-23.17,22.06,-2.34,17.33,"Completion",0
"2021-06-20-SD-SEA",227,9030,-2.34,17.33,-12.76,20.53,"Completion",0
"2021-06-20-SD-SEA",227,9010,-12.76,20.53,-18.66,21.11,"Completion",0
"2021-06-20-SD-SEA",227,9030,-18.66,21.11,-19.46,34.29,"Completion",0
"2021-06-20-SD-SEA",227,9018,-19.46,34.29,-5.98,31.23,"Completion",0
"2021-06-20-SD-SEA",227,9030,-5.98,31.23,-5.4,45.36,"Completion",0
"2021-06-20-SD-SEA",227,9027,-5.4,45.36,-4.45,38.3,"Completion",0
"2021-06-20-SD-SEA",227,9010,-4.45,38.3,-18,43.47,"Completion",0
"2021-06-20-SD-SEA",227,9030,-18,43.47,0.87,99.83,"Turnover",0
"2021-06-20-SD-SEA",227,9011,7.72,29.99,-1.46,34.36,"Completion",1
"2021-06-20-SD-SEA",227,9403,-1.46,34.36,16.24,44.34,"Completion",1
"2021-06-20-SD-SEA",227,9011,16.24,44.34,19.67,53.44,"Completion",1
"2021-06-20-SD-SEA",227,9403,19.67,53.44,2.18,57.88,"Completion",1
"2021-06-20-SD-SEA",227,9011,2.18,57.88,11,58.32,"Completion",1
"2021-06-20-SD-SEA",227,9422,11,58.32,0.07,62.03,"Completion",1
"2021-06-20-SD-SEA",227,9011,0.07,62.03,-11.66,110.75,"Goal",1
"2021-06-20-SD-SEA",227,9018,-0.08,46.09,-6.2,39.17,"Completion",1
"2021-06-20-SD-SEA",227,9010,-6.2,39.17,3.64,41.65,"Completion",1
"2021-06-20-SD-SEA",227,9018,3.64,41.65,-17.42,51.04,"Completion",1
"2021-06-20-SD-SEA",227,9032,-17.42,51.04,-12.17,47.69,"Completion",1
"2021-06-20-SD-SEA",227,9010,-12.17,47.69,8.52,51.26,"Completion",1
"2021-06-20-SD-SEA",227,9422,8.52,51.26,18.87,61.38,"Completion",1
"2021-06-20-SD-SEA",227,9018,18.87,61.38,0.29,60.5,"Completion",1
"2021-06-20-SD-SEA",227,9422,0.29,60.5,-6.78,65.67,"Completion",1
"2021-06-20-SD-SEA",227,9027,-6.78,65.67,16.9,71.94,"Completion",1
"2021-06-20-SD-SEA",227,9032,16.9,71.94,16.83,84.46,"Completion",1
"2021-06-20-SD-SEA",227,9018,16.83,84.46,13.26,105.5,"Goal",1
"2021-06-20-SD-SEA",227,9404,12.82,32.69,-10.06,35.97,"Completion",1
"2021-06-20-SD-SEA",227,9405,-10.06,35.97,-20.99,59.49,"Completion",1
"2021-06-20-SD-SEA",227,9016,-20.99,59.49,-8.38,107.4,"Goal",1
"2021-06-20-SD-SEA",227,9018,5.17,20.46,-0.66,33.34,"Completion",0
"2021-06-20-SD-SEA",227,9010,-0.66,33.34,12.6,40.99,"Completion",0
"2021-06-20-SD-SEA",227,9030,12.6,40.99,-5.11,38.44,"Completion",0
"2021-06-20-SD-SEA",227,9010,-5.11,38.44,13.55,47.62,"Completion",0
"2021-06-20-SD-SEA",227,9422,13.55,47.62,-2.19,41.5,"Completion",0
"2021-06-20-SD-SEA",227,9010,-2.19,41.5,-0.44,36.84,"Completion",0
"2021-06-20-SD-SEA",227,9422,-0.44,36.84,-10.57,23.15,"Completion",0
"2021-06-20-SD-SEA",227,9018,-10.57,23.15,-13.41,31.31,"Completion",0
"2021-06-20-SD-SEA",227,9027,-13.41,31.31,-5.03,41.86,"Completion",0
"2021-06-20-SD-SEA",227,9030,-5.03,41.86,-14.36,45.07,"Completion",0
"2021-06-20-SD-SEA",227,9027,-14.36,45.07,-15.74,40.26,"Completion",0
"2021-06-20-SD-SEA",227,9030,-15.74,40.26,15.22,43.76,"Completion",0
"2021-06-20-SD-SEA",227,9032,15.22,43.76,-4.01,43.54,"Completion",0
"2021-06-20-SD-SEA",227,9010,-4.01,43.54,-17.27,42.74,"Turnover",0
"2021-06-20-SD-SEA",227,9018,-6.05,47.76,2.62,107.69,"Goal",1
"2021-06-20-SD-SEA",227,9404,-9.91,57.96,-17.35,66.48,"Completion",0
"2021-06-20-SD-SEA",227,9410,-17.35,66.48,-10.5,71.65,"Completion",0
"2021-06-20-SD-SEA",227,9404,-10.5,71.65,-0.15,73.03,"Completion",0
"2021-06-20-SD-SEA",227,9412,-0.15,73.03,-12.97,73.32,"Completion",0
"2021-06-20-SD-SEA",227,9404,-12.97,73.32,14.86,78.2,"Completion",0
"2021-06-20-SD-SEA",227,9405,14.86,78.2,17.7,97.86,"Completion",0
"2021-06-20-SD-SEA",227,9025,17.7,97.86,14.13,109.87,"Turnover",0
"2021-06-20-SD-SEA",227,9026,19.45,20.67,23.82,30.72,"Completion",1
"2021-06-20-SD-SEA",227,9418,23.82,30.72,20.25,43.68,"Completion",1
"2021-06-20-SD-SEA",227,9011,20.25,43.68,13.84,52.5,"Completion",1
"2021-06-20-SD-SEA",227,9403,13.84,52.5,0.21,69.02,"Completion",1
"2021-06-20-SD-SEA",227,9011,0.21,69.02,14.93,72.16,"Completion",1
"2021-06-20-SD-SEA",227,9404,14.93,72.16,23.24,86.94,"Completion",1
"2021-06-20-SD-SEA",227,9418,23.24,86.94,18.94,109.44,"Goal",1
"2021-06-20-SD-SEA",227,9010,10.71,28.83,7.14,42.81,"Completion",0
"2021-06-20-SD-SEA",227,9422,7.14,42.81,-4.01,37.35,"Completion",0
"2021-06-20-SD-SEA",227,9010,-4.01,37.35,-11.23,46.96,"Completion",0
"2021-06-20-SD-SEA",227,9018,-11.23,46.96,-0.81,43.83,"Completion",0
"2021-06-20-SD-SEA",227,9422,-0.81,43.83,15.37,49.51,"Turnover",0
